,word,count
2673,transmisibilidad,2
2674,respecto,2
2675,taquicardias,2
2676,oportuno,2
2677,permite,2
2678,#tech,2
2679,24/7,2
2680,producir,2
2681,@la_contumaz,2
2682,#vacunacontrainfluenza,2
2683,&amp;,2
2684,terapia,2
2685,explico,2
2686,covid;,2
2687,queria,2
2688,jugaron,2
2689,tenistas,2
2690,palito,2
2691,@sinsiglasya,2
2692,vacune,2
2693,estresantes,2
2694,actuales.,2
2695,https://t.co/yejquhziyc,2
2696,preguntas,2
2697,comparten,2
2698,conozca,2
2699,sound,2
2700,#yucatán,2
2701,ciego,2
2702,@carpioorantes23,2
2703,complejo,2
2704,apaguen,2
2705,realiza,2
2706,determinaron,2
2707,cero”,2
2708,volverte,2
2709,@aleinos,2
2710,@axelkaiser,2
2711,dijieron,2
2712,avisan,2
2713,sexta,2
2714,palmas,2
2715,internacional,2
2716,@tvnnoticias,2
2717,locos,2
2718,@mercedesvigiluy,2
2719,evolución,2
2720,escuche,2
2721,amigas,2
2722,hoy.,2
2723,@isss_gob_sv,2
2724,jornadas,2
2725,#entrevista,2
2726,solicitar,2
2727,tapabocas.,2
2728,habría,2
2729,agradecemos,2
2730,solidaridad,2
2731,vulnerables.,2
2732,cuidarte,2
2733,cuidarlos,2
2734,infantes,2
2735,encerrados,2
2736,empática,2
2737,justa.,2
2738,💟🧑🏻👧🏼🧑🏽☺️👶🏾🇵🇪🙏,2
2739,inoculando,2
2740,químicos,2
2741,freno,2
2742,nov.,2
2743,linares,2
2744,bivalente.,2
2745,manteniendo,2
2746,https://t.co/mqs9fjbuta,2
2747,@soylawheeler,2
2748,municipio,2
2749,contaba,2
2750,fibromiàlgia,2
2751,#123info,2
2752,próxima,2
2753,dormí,2
2754,mierda,2
2755,full,2
2756,reunión,2
2757,#ómicron,2
2758,muuuuuucho,2
2759,historia.,2
2760,microcoágulos,2
2761,impidan,2
2762,circule,2
2763,provocan,2
2764,identificadas,2
2765,aclara,2
2766,baje,2
2767,lleno,2
2768,sepa,2
2769,gordo,2
2770,@bupa_santiago,2
2771,pésimo,2
2772,servicio,2
2773,"""los",2
2774,complica,2
2775,época,2
2776,circular,2
2777,"respiratorios"":",2
2778,@rmwongc,2
2779,aquí:,2
2780,agencias,2
2781,acción,2
2782,@frayjosepho,2
2783,contagiamos,2
2784,dado.,2
2785,vueltas,2
2786,partido,2
2787,santa,2
2788,vigente,2
2789,gatos:,2
2790,deficiencia,2
2791,😆😆😆😆😅😅😅,2
2792,@blancaceutica,2
2793,@serranorosselot,2
2794,denuncia,2
2795,@iariana2403,2
2796,propagan,2
2797,mejor.,2
2798,fiscales,2
2799,#puebloygnbindetenibles,2
2800,#invictafanb,2
2801,#debatiryrenovar,2
2802,andá,2
2803,pensamientos,2
2804,"saber""",2
2805,@m_cortizas,2
2806,claro.,2
2807,la @fundlacaixa,1
2808,organiza,1
2809,debate,1
2810,caixaresearch,1
2811,la #covidpersistente,1
2812,multiplicidad,1
2813,https://t.co/yjvphylida,1
2814,@navarra_com,1
2815,https://t.co/akz2onfewe,1
2816,noticias,1
2817,"""intenta",1
2818,decir:,1
2819,ffp3,1
2820,"momento""",1
2821,vigentes,1
2822,partes.,1
2823,https://t.co/wnxyfcnlly,1
2824,cortisona,1
2825,vergüenza.,1
2826,@ariadnavarela11,1
2827,jaja,1
2828,tardarían,1
2829,https://t.co/fqeuesqvbr,1
2830,buscando,1
2831,tardan,1
2832,chingo,1
2833,cruda,1
2834,39.2,1
2835,naproxeno,1
2836,loratadina,1
2837,¿serán,1
2838,https://t.co/duxs5dvsg5,1
2839,https://t.co/xrxmyvbmp1,1
2840,demostró,1
2841,inducida,1
2842,decae,1
2843,infección..,1
2844,@dextervivelo,1
2845,@pisraelrg,1
2846,pudiese,1
2847,primita,1
2848,derrame,1
2849,cerebral,1
2850,añitos.,1
2851,jóvenes.,1
2852,@karly_sndvl,1
2853,@canciondebruma,1
2854,recetaron,1
2855,doctoooorrr,1
2856,raspera,1
2857,asco,1
2858,estuviera,1
2859,metiendo,1
2860,dedo,1
2861,sospechosos,1
2862,federativas,1
2863,#confirmados.,1
2864,relativa,1
2865,#activos,1
2866,mantienen,1
2867,incremento.,1
2868,https://t.co/eqcwbtjoty,1
2869,entreguen,1
2870,molnupinavir,1
2871,https://t.co/gkdbzydkqf,1
2872,fuck,1
2873,tweets,1
2874,mal……,1
2875,@emoneskillz,1
2876,@rquiroga777,1
2877,@lectorcitapsi,1
2878,hablado,1
2879,razones:,1
2880,-defensas,1
2881,altas,1
2882,-son,1
2883,juran,1
2884,gripe),1
2885,-mascarilla,1
2886,-ventilación,1
2887,-distanciamiento,1
2888,ulalá,1
2889,rechingada.,1
2890,@ledesma_madass3,1
2891,reducía,1
2892,desarrollados,1
2893,hospitalizarte.,1
2894,hijosdeputa,1
2895,montarse,1
2896,comórbido,1
2897,tratamiento”.,1
2898,@saludsv.,1
2899,https://t.co/senemzycu2,1
2900,@gall_kemal,1
2901,reglas,1
2902,naciones,1
2903,tenista,1
2904,opuso,1
2905,mintió,1
2906,@annelovesjimin,1
2907,desconocidas,1
2908,pssssss,1
2909,necesitas,1
2910,jajajaj,1
2911,@nemoniev,1
2912,descarto,1
2913,@bruneur,1
2914,@wuachona1_,1
2915,estás?,1
2916,superado,1
2917,saludos.,1
2918,‘estoy,1
2919,enferma’,1
2920,diría:,1
2921,gravísimo’,1
2922,llanto,1
2923,https://t.co/moujgs7cbf,1
2924,continuación,1
2925,https://t.co/sojwousvqj,1
2926,placenta,1
2927,🚨sin,1
2928,#sintomas,1
2929,quiza,1
2930,predominando,1
2931,alarmen,1
2932,@tomar_nandito,1
2933,virosis,1
2934,lima.,1
2935,chamba,1
2936,gripa.,1
2937,tempra,1
2938,bajando,1
2939,cortado,1
2940,ojala,1
2941,aliviane,1
2942,positivos.,1
2943,@felipeleon88,1
2944,supuse,1
2945,@elyzhacelz,1
2946,sumamente,1
2947,hemiplegia,1
2948,hipersensibilidad,1
2949,nerviosa,1
2950,jaquecas,1
2951,epilepsia.,1
2952,episodios,1
2953,"""obligatoriamente",1
2954,entregaron,1
2955,documento,1
2956,justifique,1
2957,presentarme,1
2958,trabajar.,1
2959,docente.,1
2960,hacer?@salud_responde,1
2961,virus…,1
2962,mascarilla?,1
2963,💆🏽‍♀️,1
2964,3-15,1
2965,(pasc),1
2966,https://t.co/4fefq7lfns,1
2967,vph?,1
2968,tipos,1
2969,vph.,1
2970,https://t.co/vdgvcwvizk,1
2971,reales,1
2972,asintomáticas).,1
2973,permanecido,1
2974,relativamente,1
2975,https://t.co/kvcfp118jo,1
2976,https://t.co/6wiuhmjeas,1
2977,losandes,1
2978,explicó,1
2979,https://t.co/6pdeybjzpm,1
2980,https://t.co/gs3z6fq9b0,1
2981,pediátrica,1
2982,adultos.,1
2983,https://t.co/uevceeoa3c,1
2984,hospitalizados😷,1
2985,https://t.co/bck1bpffdn,1
2986,cuidarse.,1
2987,aumentarían,1
2988,tendencia,1
2989,@hoymismotsi,1
2990,triajes,1
2991,reportan,1
2992,positividad,1
2993,privada,1
2994,https://t.co/fwjuwktiop,1
2995,https://t.co/qwcy9zc3ai,1
2996,https://t.co/boz5lb8h8f,1
2997,incertidumbre,1
2998,https://t.co/mqnmhdlvai,1
2999,9⃣en,1
3000,contraste,1
3001,panorama,1
3002,optimista,1
3003,realizado,1
3004,univtasmania,1
3005,univ,1
3006,deakin,1
3007,estimó,1
3008,millón,1
3009,australianos,1
3010,https://t.co/tkuwt4kzqq,1
3011,avisa,1
3012,bronquilitis,1
3013,creadores,1
3014,"""saliste",1
3015,https://t.co/ctesyxfycb,1
3016,💉🇵🇪🇨🇴,1
3017,inseguridad,1
3018,comorbilidades,1
3019,asoció,1
3020,vacunación.,1
3021,https://t.co/5dynujfpzz,1
3022,https://t.co/ivvuq5uj7w,1
3023,sublinajes,1
3024,predominan,1
3025,repunte,1
3026,https://t.co/j99a5zzxje,1
3027,usarla,1
3028,https://t.co/0ltpfgj0nk,1
3029,https://t.co/buyl2ih1oe,1
3030,agudizen,1
3031,@gricardo0005,1
3032,@g_moschos,1
3033,contagio…siempre,1
3034,evitan,1
3035,receta,1
3036,mágica,1
3037,mejoraban,1
3038,positiva…,1
3039,farmacia,1
3040,vendido,1
3041,jeringas.,1
3042,maman,1
3043,neta.,1
3044,🤦🏻‍♀️💆🏻‍♀️🤦🏻‍♀️,1
3045,@lunariaayaren,1
3046,lunaria,1
3047,capacidad.,1
3048,putada,1
3049,saborear,1
3050,ánimos,1
3051,luna,1
3052,jajaka.,1
3053,«cuida,1
3054,amigos.,1
3055,personas»,1
3056,@isss_gob_sv.,1
3057,@elsalvador,1
3058,https://t.co/ar6cfkvokk,1
3059,@pinkpadlock,1
3060,creciendo,1
3061,animos,1
3062,beba!!,1
3063,estarás,1
3064,moscas,1
3065,igualmente!’,1
3066,nostros,1
3067,sintomas?,1
3068,haria,1
3069,inteligentes!!,1
3070,farmacéutica,1
3071,shionogi,1
3072,recibe,1
3073,urgencia(tras,1
3074,tests),1
3075,zokōba.,1
3076,probado,1
3077,éxito(89%),1
3078,inhibidores,1
3079,proteasa,1
3080,3c-l,1
3081,covid(incluso,1
3082,mers),1
3083,https://t.co/zkksgsrh9w,1
3084,https://t.co/ci07lilpv1,1
3085,@ivaneroworld,1
3086,jodería,1
3087,enteres,1
3088,buscad,1
3089,vendrá,1
3090,https://t.co/xj8cnbtsrz,1
3091,https://t.co/a8lqloobfk,1
3092,#bq11,1
3093,#x3b,1
3094,https://t.co/fvaaia2quw,1
3095,@kike78853755,1
3096,entiendes,1
3097,impida,1
3098,mortalidad.,1
3099,entiendes?,1
3100,@marr5289,1
3101,lonque,1
3102,placebo,1
3103,acebo...como,1
3104,allí,1
3105,psicosomáticos.,1
3106,@yasmincnunez2,1
3107,reconoces,1
3108,#mspenmedios,1
3109,"vulnerables""",1
3110,informa,1
3111,aurora,1
3112,ochoa,1
3113,epidemiólogica,1
3114,#distrito09d01,1
3115,@salud_ec.,1
3116,#juntosporlasalud,1
3117,https://t.co/zaar7vo0of,1
3118,“actualmente,1
3119,sonorenses,1
3120,https://t.co/ffwjqsxs7x,1
3121,#ecuador,1
3122,#videos,1
3123,¡hay,1
3124,atentos!,1
3125,#ibarra,1
3126,https://t.co/jcvghzilyx,1
3127,@leichtfederico,1
3128,@mspuruguay,1
3129,juicio,1
3130,estudiados,1
3131,profundidad,1
3132,provocada,1
3133,probada,1
3134,fehacientemente,1
3135,@aagripinaa,1
3136,tuve.,1
3137,sputnick,1
3138,sinopharm,1
3139,secundarios!,1
3140,amanecimos,1
3141,llenaron,1
3142,llegaron,1
3143,https://t.co/l376sbaiws,1
3144,@miaresproject,1
3145,https://t.co/xs7qspumfl,1
3146,@brutescola,1
3147,@obgincaracas,1
3148,desaparecen,1
3149,@mariamcarias2,1
3150,@henkelgarcia,1
3151,aparecer;,1
3152,molesto.,1
3153,@enzobonelli05,1
3154,respiratorias.,1
3155,autopsias,1
3156,prueben,1
3157,legal,1
3158,praxis.,1
3159,https://t.co/xu6pbq0mnd,1
3160,guardia!,1
3161,nuevamente;,1
3162,¡acude,1
3163,médico!,1
3164,metamedic,1
3165,detección.,1
3166,📞5529225491,1
3167,https://t.co/cwmt9lijya,1
3168,@javichu73,1
3169,escolar.,1
3170,música,1
3171,flauta,1
3172,viviendo...,1
3173,abre,1
3174,ventanas.,1
3175,#asíno,1
3176,lavo,1
3177,también.solo,1
3178,quito,1
3179,loco.,1
3180,calor.,1
3181,frío.,1
3182,comencé,1
3183,@sabpons,1
3184,llevan,1
3185,llamadas,1
3186,inocular,1
3187,mejunje?,1
3188,imagínate,1
3189,hacete,1
3190,puro,1
3191,choro,1
3192,pilas,1
3193,@mariogallegosh,1
3194,bueno.nlosnde,1
3195,tela,1
3196,2021.,1
3197,https://t.co/rpmrytm5yy,1
3198,tantitos,1
3199,https://t.co/rade3dsxqa,1
3200,https://t.co/lutnbgytac,1
3201,conclusiones:,1
3202,(inmunitarias),1
3203,adecuadas,1
3204,excesivas,1
3205,provocaron,1
3206,citocinas,1
3207,activación,1
3208,patógenas.,1
3209,abuelo,1
3210,preventivo,1
3211,otoñal,1
3212,https://t.co/l7wgivre03,1
3213,éxito,1
3214,comunidad,1
3215,comprometida,1
3216,😷💉💪🏻,1
3217,exponer,1
3218,&lt;6,1
3219,prematuros),1
3220,prohibir,1
3221,fume,1
3222,delante,1
3223,llevarles,1
3224,https://t.co/nfrbq7dode,1
3225,memoria:,1
3226,mostraron,1
3227,"""puntuaciones",1
3228,susceptibilidad,1
3229,"altas""",1
3230,lóbulo,1
3231,frontal,1
3232,tronco,1
3233,encefálico.,1
3234,sanos.,1
3235,imágenes,1
3236,realizaron,1
3237,comúnmente,1
3238,sueño,1
3239,@joannazabala,1
3240,(depende,1
3241,paciente),1
3242,neuritis,1
3243,asociadas.,1
3244,ideal,1
3245,especializada,1
3246,tiempo)...,1
3247,https://t.co/c73ageh5sb,1
3248,https://t.co/gc0xp0yd2s,1
3249,@msaludpy,1
3250,https://t.co/vmqva5olfp,1
3251,mamada,1
3252,común?😭,1
3253,lewan....haciendo,1
3254,messing,1
3255,...será,1
3256,virus?,1
3257,farca?,1
3258,estrellas,1
3259,caseras...desaparecen,1
3260,decisivos...la,1
3261,afición,1
3262,justifica...,1
3263,https://t.co/bw7eyl1ffl,1
3264,fallas,1
3265,lógica,1
3266,https://t.co/rcdcwcx3de,1
3267,registrado,1
3268,"pesadilla""",1
3269,#contagios,1
3270,#saludo,1
3271,https://t.co/rbco1b8rta,1
3272,https://t.co/yjsp8ddsr0,1
3273,¡cuidado!,1
3274,vacunarse.,1
3275,https://t.co/ygtqabvopw,1
3276,saberlo,1
3277,oración,1
3278,compañía,1
3279,virtual.,1
3280,https://t.co/cetvhrfl7n,1
3281,desinfección,1
3282,cubrirse,1
3283,toser,1
3284,acuda,1
3285,https://t.co/fvt0sdkolp,1
3286,provocará,1
3287,https://t.co/wxnftxcofw,1
3288,hisoparme,1
3289,https://t.co/llsklg2ec9,1
3290,autotest,1
3291,pasos:,1
3292,✅cómpralo,1
3293,costo,1
3294,✅testéate,1
3295,✅autorepórtate,1
3296,telefónica,1
3297,https://t.co/anzq0rkzd2,1
3298,una.,1
3299,https://t.co/kne48sqsou,1
3300,@lesd_cuss,1
3301,@nat_wings,1
3302,@ductovick,1
3303,@oocprogresismo,1
3304,leyes,1
3305,arbitrarias,1
3306,honestos,1
3307,“vacuna”,1
3308,“más,1
3309,llevaderos”,1
3310,caso).,1
3311,literalmente,1
3312,esque,1
3313,home,1
3314,office,1
3315,bióloga,1
3316,alemana,1
3317,ulrike,1
3318,kämmerer,1
3319,conveniente,1
3320,ingesta,1
3321,antihistamínicos,1
3322,https://t.co/lme7sdarjx,1
3323,básicas,1
3324,defunción,1
3325,mellitus,1
3326,prestaciones,1
3327,(dpm).,1
3328,https://t.co/w8hozx9yex,1
3329,https://t.co/feocrspsmb,1
3330,@_supresor,1
3331,@makiavlo,1
3332,oportuna,1
3333,neumococo.,1
3334,alimentación,1
3335,suficientes,1
3336,líquidos,1
3337,nariz.,1
3338,@lauramejia2711,1
3339,@franferreromd,1
3340,@geanmurrieta,1
3341,seguimiento,1
3342,controlar,1
3343,vitales,1
3344,transmisión.,1
3345,🤷🏽‍♀️,1
3346,@dbrouard,1
3347,@amcalber,1
3348,@regenta13,1
3349,prefieren,1
3350,tratamiebto,1
3351,multisistema,1
3352,giene,1
3353,dejando,1
3354,artículo:,1
3355,curativa,1
3356,preventiva.,1
3357,curioso.,1
3358,estallido,1
3359,"""especial",1
3360,"virulencia""",1
3361,https://t.co/dlkbshmwk0,1
3362,@unsueoporcumpl4,1
3363,1mes,1
3364,qdan,1
3365,medicamento.,1
3366,pases,1
3367,https://t.co/cr7oes8bcl,1
3368,https://t.co/5xcemamdjf,1
3369,lados,1
3370,sufrido,1
3371,"más""",1
3372,chicos,1
3373,chicas.,1
3374,https://t.co/fq7nyzxono,1
3375,oficialmente,1
3376,poquitos,1
3377,pipipi,1
3378,comer,1
3379,chifa,1
3380,@josethadeumarti,1
3381,@rafarafaelhac,1
3382,@carolinamanri70,1
3383,creación,1
3384,milagrosa,1
3385,conglomerado,1
3386,metían,1
3387,saco.,1
3388,renombraron,1
3389,ciertas,1
3390,saco,1
3391,descendieron,1
3392,abruptamente.,1
3393,https://t.co/fnew6nkui0,1
3394,covid-10,1
3395,módulo,1
3396,edad.,1
3397,📆del,1
3398,⏰09:00,1
3399,14:00,1
3400,¡porta,1
3401,#escudodelasalud!,1
3402,https://t.co/hflwhclcy1,1
3403,últimamente,1
3404,mata,1
3405,olvidamos,1
3406,"""tos""",1
3407,"""diarrea""",1
3408,vez...,1
3409,https://t.co/2lpmpb6atd,1
3410,bronquiolitis.,1
3411,lávate,1
3412,cogerlos,1
3413,sobetees,1
3414,inevitable,1
3415,mascarilla!,1
3416,https://t.co/vu40sojdum,1
3417,inocultable,1
3418,blanco,1
3419,aztraceneca,1
3420,#repentinitis,1
3421,aerosoles.,1
3422,excretar,1
3423,partículas,1
3424,encarecidamente,1
3425,ffp2.,1
3426,https://t.co/rpq4qijkgm,1
3427,duración,1
3428,https://t.co/ufqggtqzvt,1
3429,@natillaenfadada,1
3430,🤷🏻‍♀️,1
3431,@scgarcin,1
3432,@naniferreiro,1
3433,@spitta1969,1
3434,epoc,1
3435,severo,1
3436,bronquial,1
3437,quiso,1
3438,encerrada,1
3439,nuca,1
3440,sabremos,1
3441,atrás.,1
3442,hiciste,1
3443,podías,1
3444,permitas,1
3445,acerquen,1
3446,#elpoderdelabuenasalud,1
3447,@umu,1
3448,@estudiantesumu,1
3449,@esaludmurcia,1
3450,@murciasalud,1
3451,https://t.co/hk7d37trkz,1
3452,@real_luberals,1
3453,llevado,1
3454,debiera,1
3455,quitarme,1
3456,acercarme,1
3457,escupirles,1
3458,https://t.co/rf3yheaci0,1
3459,prevenirlo,1
3460,curarlo,1
3461,israel,1
3462,saludables,1
3463,https://t.co/jlwmdtjusc,1
3464,https://t.co/8v5uypsx3x,1
3465,descienden,1
3466,hospitalaria,1
3467,➡️salud,1
3468,notificado,1
3469,#granadaesnoticia,1
3470,👇https://t.co/x3u4ov3u2e,1
3471,https://t.co/0ylglirqgz,1
3472,@ficcionteca,1
3473,@bastidas32,1
3474,@fr4nk_01,1
3475,@geekzonegz,1
3476,show,1
3477,enfermandote,1
3478,contagiando.,1
3479,seran,1
3480,https://t.co/h8ojrgnlwg,1
3481,#realidadesrd,1
3482,tamizajes,1
3483,✔️sensuntepeque,1
3484,cabañas,1
3485,central,1
3486,✔️san,1
3487,marcos,1
3488,mercado,1
3489,✔️acajutla,1
3490,#itvx,1
3491,https://t.co/4w64v97vbt,1
3492,@mherejes72,1
3493,"casa"".",1
3494,trataba.,1
3495,soñar,1
3496,carteles,1
3497,colgados,1
3498,cuídese,1
3499,sitúe,1
3500,balón,1
3501,portería,1
3502,gol.,1
3503,help,1
3504,@rodriurl,1
3505,nieta,1
3506,sintieron,1
3507,💀#covid_19,1
3508,#laguayanaesequibaesnuestra,1
3509,#ceofanb,1
3510,#14brigada,1
3511,#fanb,1
3512,@14_brigada,1
3513,@rafaeldprietom,1
3514,@valladares1973,1
3515,https://t.co/1p21jqidbr,1
3516,#encasaconmami,1
3517,https://t.co/nfg2dv5fus,1
3518,https://t.co/yunaazkjia,1
3519,advirtiendo,1
3520,otros🤷🏼‍♀️,1
3521,pio?,1
3522,ámbito,1
3523,clientes.,1
3524,https://t.co/jocgspflc8,1
3525,@jossanc31819342,1
3526,pcr;,1
3527,sugestivos,1
3528,24-48,1
3529,@alertalatam,1
3530,@rondonl,1
3531,raro!,1
3532,imagino,1
3533,infartos,1
3534,https://t.co/dmokzbia4p,1
3535,intenso,1
3536,inflamados,1
3537,legaña,1
3538,amarilla.,1
3539,flema,1
3540,descarte.,1
3541,utilizadas,1
3542,arabia,1
3543,saudita,1
3544,https://t.co/yyurnndcip,1
3545,siguiendo,1
3546,simples:,1
3547,atento,1
3548,lávese,1
3549,comparta,1
3550,artículos,1
3551,https://t.co/nvxahe5xxx,1
3552,@losada_diana,1
3553,biorretroalimentación,1
3554,variabilidad,1
3555,heart,1
3556,(heartloc):,1
3557,viabilidad.,1
3558,https://t.co/ni56a0tk1c,1
3559,culeros,1
3560,@sexyflabia,1
3561,versión,1
3562,pandemia:,1
3563,colega,1
3564,estábamos,1
3565,desayunando,1
3566,impresionaron,1
3567,extrañas,1
3568,líneas,1
3569,parecían,1
3570,nubes,1
3571,cielo,1
3572,desarrollamos,1
3573,alta...,1
3574,#teleantillas,1
3575,#informativosta,1
3576,#causandolosmismossíntomasdecovid19,1
3577,#controldelapandemia,1
3578,https://t.co/wapsyeevu5,1
3579,https://t.co/b6zlq9fudq,1
3580,¡buenos,1
3581,días!,1
3582,fría,1
3583,neblina.,1
3584,abrigarse,1
3585,consumir,1
3586,frutas,1
3587,verduras,1
3588,#saludderechohumano,1
3589,https://t.co/sehajlcdd8,1
3590,#22nov,1
3591,tuyos.,1
3592,@junior180570,1
3593,https://t.co/wa837rushv,1
3594,informan,1
3595,https://t.co/musjr3smne,1
3596,https://t.co/xh4kbdjj03,1
3597,https://t.co/qb9swgk0nc,1
3598,@pepinss,1
3599,@otrosvendran,1
3600,sarscov,1
3601,cercana,1
3602,50%..,1
3603,perdieron,1
3604,mayor.,1
3605,convirtió,1
3606,infectaba,1
3607,serios.,1
3608,hoy!!!,1
3609,vomitar.,1
3610,retrocedí,1
3611,casilleros,1
3612,perfecta,1
3613,odio!!!,1
3614,@pmartinezcasti2,1
3615,niega,1
3616,existencia,1
3617,¿todos?,1
3618,¿cómo,1
3619,detectan?,1
3620,¿tuvieron,1
3621,comorbilidades.,1
3622,(long,1
3623,@rolba10,1
3624,@abelzavalagraf1,1
3625,ordenar,1
3626,ideas.,1
3627,@rothbard80,1
3628,@iiehsoll,1
3629,@abc_es,1
3630,chico...,1
3631,habrás,1
3632,enterado.,1
3633,fuentes,1
3634,mitigaba,1
3635,española,1
3636,csic,1
3637,investigaba,1
3638,ocasiono,1
3639,tho.,1
3640,quedar,1
3641,estornudo,1
3642,goteante,1
3643,tapaboca,1
3644,asqueroso,1
3645,metropolitano,1
3646,nisiquiera,1
3647,cubre,1
3648,https://t.co/10wbsvxgw8,1
3649,https://t.co/tekvahhhc1,1
3650,enterrar,1
3651,papá.,1
3652,pinchazos,1
3653,electrocardiograma,1
3654,mostró,1
3655,cuándo.miro,1
3656,quitó,1
3657,https://t.co/juywxj1t1z,1
3658,https://t.co/zcpefyvcyr,1
3659,https://t.co/sptumyikcn,1
3660,aumenta,1
3661,al covid-19,1
3662,https://t.co/yjelmxwdlw,1
3663,preocupando,1
3664,xbb:,1
3665,y casos,1
3666,https://t.co/kcl5e5oese,1
3667,https://t.co/qzhnybrktz,1
3668,influyen,1
3669,añadir,1
3670,inmunitario,1
3671,dañado,1
3672,@alanginkgo,1
3673,“tengo,1
3674,pecar,1
3675,cauto”,1
3676,estaremos,1
3677,https://t.co/t8edajxfdv,1
3678,@josemanuelcsc,1
3679,pruebas...,1
3680,achacado,1
3681,vida...,1
3682,sintomática.,1
3683,https://t.co/8sbvwf72jz,1
3684,https://t.co/udnfblnknq,1
3685,otorgará,1
3686,shinogi,1
3687,(ensitrelvir),1
3688,convierte,1
3689,desarrollado,1
3690,https://t.co/jdi2zfnfia,1
3691,🗞️en,1
3692,cerrar,1
3693,bronquios,1
3694,sincitial?,1
3695,https://t.co/zurpzjvgaw,1
3696,#vivirparacuidarte,1
3697,#vithasgranada,1
3698,https://t.co/kx53jllo3l,1
3699,publicados,1
3700,revista,1
3701,jama,1
3702,network,1
3703,open,1
3704,refuerzan,1
3705,hipótesis,1
3706,correlacionan,1
3707,infección...,1
3708,tercios,1
3709,plazo:,1
3710,estudio...,1
3711,estudio.,1
3712,oficina,1
3713,teletrabajo,1
3714,entrar,1
3715,https://t.co/cnodyv9kxy,1
3716,https://t.co/nzabaj00hl,1
3717,https://t.co/sckkmorodn,1
3718,fuertes...tomé,1
3719,trementina,1
3720,rápidamente.,1
3721,irradiación,1
3722,afectó,1
3723,marcados,1
3724,posted,1
3725,@withrepost,1
3726,https://t.co/xghox0tqlt,1
3727,https://t.co/l376sbj78i,1
3728,extraño.,1
3729,"""confimado",1
3730,https://t.co/35a1bqf4vn,1
3731,https://t.co/qrhdecqwt6,1
3732,#periódicoeldía,1
3733,#síntomas,1
3734,@yesiamcarla,1
3735,tocado,1
3736,#twitterencuesta,1
3737,noviembre),1
3738,catarro-resfriado,1
3739,verdadero✅,1
3740,vacunas💉con,1
3741,alérgenos,1
3742,complementario,1
3743,reducción,1
3744,#rinoconjuntivitis,1
3745,administrar,1
3746,más▶,1
3747,https://t.co/nnnzsmzmnc,1
3748,@rapica3,1
3749,vacuna...esa,1
3750,tapadera,1
3751,@00bohr,1
3752,verdadera,1
3753,"""cortina",1
3754,"humo""",1
3755,ocultan,1
3756,"""tempranos""pero",1
3757,organismo...,1
3758,curso...como,1
3759,atila...,1
3760,@offxgunx,1
3761,diles,1
3762,experimenten,1
3763,“leves”.https://t.co/h4v9375a6p,1
3764,@leonguz,1
3765,@jmpalaciosparra,1
3766,@corplareina,1
3767,@lareina_alerta,1
3768,acercarse,1
3769,evaluará,1
3770,comercio,1
3771,https://t.co/lolcperjqa,1
3772,uppers,1
3773,https://t.co/r7lsk8rvmz,1
3774,@luaderinalba,1
3775,@rosypunto,1
3776,https://t.co/8kolhkxnuc,1
3777,https://t.co/uuw1nsorc6,1
3778,enfermería,1
3779,loretanos,1
3780,malitos,1
3781,minimizar,1
3782,𝗺𝗮𝘀𝗰𝗮𝗿𝗶𝗹𝗹𝗮,1
3783,𝗽𝗮𝗻̃𝘂𝗲𝗹𝗼𝘀,1
3784,𝗱𝗲𝘀𝗲𝗰𝗵𝗮𝗯𝗹𝗲𝘀,1
3785,indicarles,1
3786,laven,1
3787,¡gracias!,1
3788,https://t.co/lgth856oc7,1
3789,https://t.co/klkux2kodh,1
3790,https://t.co/icr4al24mf,1
3791,#htsalud,1
3792,https://t.co/fnlwggs29z,1
3793,#htnoticias,1
3794,#clementeterrero,1
3795,#dolordegargantaysecreciónocongestiónnasal,1
3796,#hospitalinfantilrobertreaidcabral,1
3797,#infeccionesrespiratoria,1
3798,https://t.co/47ujvvcveb,1
3799,@balkraix,1
3800,vuelva,1
3801,señor.,1
3802,cansino.,1
3803,repetirle,1
3804,pura,1
3805,vacunólatra.,1
3806,#realidadvirtual,1
3807,➡️https://t.co/5zxirigsye,1
3808,https://t.co/iosflg1vnh,1
3809,https://t.co/68uontvzdb,1
3810,@eldia_do,1
3811,loca,1
3812,metiéndoles,1
3813,peligro,1
3814,quejais,1
3815,resfriado?,1
3816,tenéis,1
3817,nombre...que,1
3818,pensabais,1
3819,gente?,1
3820,dejarlos,1
3821,guarderías.,1
3822,nene,1
3823,llevaban.,1
3824,quejé,1
3825,nenes,1
3826,llevaban,1
3827,malos,1
3828,guarde,1
3829,cole.,1
3830,minimizado.,1
3831,horror,1
3832,“los,1
3833,ansiedad”,1
3834,existiera,1
3835,vivo,1
3836,shedding),1
3837,notaron,1
3838,más).,1
3839,covid.https://t.co/yfkbba65al,1
3840,repente,1
3841,tapada,1
3842,inicia,1
3843,flag,1
3844,https://t.co/72cm7euxln,1
3845,corroborar,1
3846,"""vacunado""",1
3847,infecta,1
3848,estafa,1
3849,https://t.co/uclpcvqsxe,1
3850,https://t.co/hffqg1yysn,1
3851,cubrir,1
3852,daña,1
3853,decadencia,1
3854,haven,1
3855,hubieran,1
3856,salvado.,1
3857,tóxicos,1
3858,dañan,1
3859,https://t.co/ife9h4u9hy,1
3860,regañadientes,1
