,id,tweet,entidad,dominio
404,1595431239833767937,@ayec98_2 Hubo una vez un niño que a su profe de biología le preguntó ¿por qué hay personas a las que le cae una lluviecita y se enferman inmediatamente de gripe? ¿El virus está en la lluvia? Silencio.,COVID-19,Unified Twitter Taxonomy
405,1595431239649210368,Las y los trabajadores de la salud mantienen el sistema funcionando día y noche  aún más en pandemia  con el desgaste físico y mental que conlleva. Por eso aprobaremos el proyecto q da por cumplidas las metas sanitarias para que se pagen bonos y asignaciones correspondientes. https://t.co/rDPnq2dv1v,COVID-19,Unified Twitter Taxonomy
406,1595431233198383104,@WimSaeta Jajaj  mi hígado no responde. Iban a ponerme otro  vino la pandemia  y aquí estamos...,COVID-19,Unified Twitter Taxonomy
407,1595431223622455297,En un contexto aún de pandemia y en plena crisis económica  la señal debe ser fuerte y clara. Ante el bloqueo de carreteras #LeydeSeguridaddelEstado #NOParoCamioneros,COVID-19,Unified Twitter Taxonomy
408,1595431215028486145,Cuando se acomete una reforma educativa  hay que asegurarse de que el profesorado tiene medios y capacidades para acometerla. La gestión de la consejería de educación  ya desde la pandemia  es un desastre. https://t.co/akjyLAzLhI,COVID-19,Unified Twitter Taxonomy
409,1595431208787365893,"China - Caos en la fábrica de iPhone más grande del mundo en Zhengzhou. Los chinos dicen ""basta"" a la escasez de comida y estrictas restricciones producidas por la política covid cero  parecen estar acercándose lentamente al umbral de la aceptabilidad. https://t.co/rPHHCydR9N",COVID-19: Latest news updates from around the world,Events [Entity Service]
410,1595431192555573249,esta compañera de piso? es todo lo que está bien en la vida https://t.co/4vnPREbILb,COVID-19,Unified Twitter Taxonomy
411,1595431192270016512,Las protestas en la mayor fábrica de iPhone de China recuerdan a una lucha laboral propia de la revolución tecnológica  pero bien mezclada y agitada con los estragos de la política de cero covid a la que se aferra Pekín. Por ⁦@IBonetb⁩  https://t.co/07vFa76vVM,COVID-19: Latest news updates from around the world,Events [Entity Service]
412,1595431173781684226,@j1nerg @Steven_CFF @rotmanmeza1 @AlvaroUribeVel Ah ok las grandes superficies igual no estaban teniendo grandes ingresos desde la pandemia. Éxito y demás estaban al borde de la quiebra según usted. Jajajaja,Colombia political figures,Unified Twitter Taxonomy
413,1595431173257404423,Esta mujer peca de ignorante o de mentirosa? https://t.co/7i1qfdAOzD,COVID-19,Unified Twitter Taxonomy
414,1595431171621638145,@drjorgerachid 2 años tarde ! Re util son las vacunas ahora !,COVID-19,Unified Twitter Taxonomy
415,1595431168882741253,La pandemia y los carriles bici impulsan que cada vez más españoles pedaleen por las ciudades  https://t.co/8IVhF1jRVj a través de @el_pais,COVID-19,Unified Twitter Taxonomy
416,1595431164554219523,@melapisotravez @mperezirazusta @nkreplak @Kicillofok yo quiero hacer una prueba  una mañana en un lugar cerrado  ellos con barbijo yo levantado despues de ir a cenar a Sarkis. Me tiro 4 pedos de hummus y tabbule  si los huelen es que el virus los mata igual.,Hummus,Product Taxonomy
417,1595431150515789828,@drcasabe @el_anestesiador @horaciorlarreta Es inhumano lo que hacen con los profesionales. Explotados durante la pandemia  post pandemia en las mismas condiciones.,Argentina political figures,Unified Twitter Taxonomy
418,1595431146392895488,@ppmadrid @IdiazAyuso @informaradio_ Conocemos el numero de fallecidos por COVID en las residencias de Madrid: 8000. Gracias a las órdenes de Ayuso de dejarlos morir peor que a perros en una perrera.,COVID-19,Unified Twitter Taxonomy
419,1595431136083279873,@sandralopezleon Y que me diga el medico que es casualidad la epilepsia de mi hijo con la neumonia.....No wntiendo la epilepsia  pero tienes otros sintomas muy raros y nos manda al psiquiatra ....sudoracion pierde memoria.....etc...... y aqui veo que el covid si que puede provocar epilepsia....,COVID-19,Unified Twitter Taxonomy
420,1595431119323017216,@john_morales88 @SoyMARIFER89 Todo depende del tipo de contrato que tenga CR con las farmaceuticas. Hay contratos que no permiten donaciones y la farmaceutica es quien decide cuantas vacunas adquiere el país.   Obviamente esta información no es pública,COVID-19,Unified Twitter Taxonomy
421,1595431117380898817,Vale destacar  que la tuna universitaria obtuvo la Máscara de Oro  siendo ganadora del primer puesto en la vigesimosexta edición del Certamen Internacional de Tunas  realizado en Murcia (España)  en 2022. El jurado destaco el uso distintivo de ritmos  vestuario  instrumentos y,Mascara,Product Taxonomy
422,1595431085361582086,@ratarrata_ Estando súper de acuerdo contigo  creo que hay un hecho objetivo. Con el tema de los alquileres  la contaminación  el tráfico  etc la calidad de vida en las ciudades ha bajado mucho. Si tienes un futuro laboral (teletrabajo  funcionario  etc) fuera de las metrópolis se vive mejor,COVID-19,Unified Twitter Taxonomy
423,1595431077702672384,Goretzka si le quitas la ciclada que se metió el año de la pandemia: https://t.co/aDLYWYmVRU,Sports,Unified Twitter Taxonomy
424,1595431064667062277,330 mil defunciones ¿Cuántas para el escenario catastrófico @HLGatell? https://t.co/os28nfepFW,COVID-19,Unified Twitter Taxonomy
425,1595431064524267520,Sáquenle la mascara a Endo de seguro aparece Oliver atom,COVID-19,Unified Twitter Taxonomy
426,1595431055183544320,Informamos tres decesos a causa de #COVID19:  -Masculino  grupo etario de 20 a 30 años -Dos masculinos  mayores de 80 años  Nuestro sentido pésame a las familias.,COVID-19,Unified Twitter Taxonomy
427,1595431054311038980,Cada vez que le ponen vacunas a mi bebé 💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔,COVID-19,Unified Twitter Taxonomy
428,1595431053996482560,@davidtrujillopo @Don_incorrecto_ @AlvaroUribeVel A ti quien te dijo que el dólar subió gracias a el nuevo presidente? Debes leer un poco mas y darte cuenta que todo lo que esta pasando a nivel mundial es por la guerra que hay entre Rusia /Ucrania y la pandemia que nos dejo jodidos.,Colombia political figures,Unified Twitter Taxonomy
429,1595431048359587842,@quevivaelamor22 Si hablamos de capas  Ale Alvarado se lleva la corona 💗👑,COVID-19,Unified Twitter Taxonomy
430,1595431039073193991,"No hay excusas  muchos dicen:  ""Es que yo tengo una vida  no puedo estar todo el día en el celular votando"".  Mi vida  votar no te toma ni 2 minutos (literal)  aunque tengas solo una cuenta pero neta es de mucha ayuda  ASÍ QUE DEJEN DE ESTAR DE PUTOS HUEVONES Y PÓNGANSE A VOTAR. https://t.co/YjWebtXmXM",COVID-19: Latest news updates from around the world,Events [Entity Service]
431,1595431032366456841,@CynthiaZoraida @Minsa_Peru Claro  después de la primera versión de la vacuna que aniquinilo la mayoría de sus víctimas (pacientes). Hay que ser idiotas qué crees que vas a tener una buena vacuna en 2 o 3 años y de hecho esa gente por algo está vacunada ( menos pulgas pal' perro),COVID-19,Unified Twitter Taxonomy
432,1595431027152912389,@IdiazAyuso Hoy hace 980 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerables. 7.291 murieron sin recibir atención médica (5.795 con covid).,COVID-19: Latest news updates from around the world,Events [Entity Service]
433,1595431016973344771,#Salud Este miércoles  las cabinas para pruebas de #Covid_19  se encuentran en el parque central de Nuevo Cuscatlán  en La Libertad.  #ITVX https://t.co/mM69xWvUyU,COVID-19,Unified Twitter Taxonomy
434,1595431013999673345,Hoy recibió despacho favorable de comisiones  el Proyecto para condonar multas por el no uso de barbijo durante el período de pandemia  en #GodoyCruz. A cambio  se recibirá leche que será destinada a niños y niñas del departamento que necesitan de esta ayuda.,COVID-19,Unified Twitter Taxonomy
435,1595431013286662145,Tengo ganglios linfáticos de mi axila izquierda inflamados y con dolor. Hace seis semanas me apliqué vacuna Cansino  la cual me causó mucho dolor en el brazo  seno y zona axilar que duró días. Se llama adenomegalia axilar. Me harán mastografía y ultrasonido para estar seguros.,COVID-19,Unified Twitter Taxonomy
436,1595431006739333121,Portada de #LaJornada  -Sorprendente alza en la #economía de México: #OCDE -Ingreso sin precedente de inversión extranjera -Niega juez a #GarcíaLuna el retiro de cuatro cargos centrales -#MemoOchoa salva al Tri; desastre de #Argentina  Información en https://t.co/PyqcmF32iI https://t.co/7dQFjzP8Gu,Sports,Unified Twitter Taxonomy
437,1595431005057327105,@profpaulamarisa Vacina,COVID-19,Unified Twitter Taxonomy
438,1595431004939993095,#Toledo Un protocolo de atención del hospital de Talavera es señalado como caso de buenas prácticas en un informe del SNS #Coronavirus #Covid19 https://t.co/ueYFKffUYV,COVID-19: Latest news updates from around the world,Events [Entity Service]
439,1595430990998020098,@miliarowsky @EstoyAvisando Yo creo que el antivacunismo ya va incluido en el terraplanismo. No he visto por aquí a ningún terraplanista que no crea en los chips  grafeno  etc de las vacunas.,COVID-19,Unified Twitter Taxonomy
440,1595430990188527616,@DpTiona Ala gran pobrecito 😓liam saber gripe digo yo xq le hice una prueba de COVID y salió negativa pero estornudos y todo pero también se levanta sin suéter cada mañana entonces no me extraña 🙄🙄,COVID-19,Unified Twitter Taxonomy
441,1595430987722379266,Hoy hace 980 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerables. 7.291 murieron sin recibir atención médica (5.795 con covid). https://t.co/mHbySWVd78,COVID-19: Latest news updates from around the world,Events [Entity Service]
442,1595430985964863490,@raquel4801 No hay mucho que explicar: òrdenes son òrdenes. Manda el imperio. Ninguno de los partidos cuestiona la hoja de ruta: la lucha contra Rusia  y china  e Iran o quien diga... La globalizacion...La vacunación masiva... La agenda trans... Los chemtrails...,COVID-19,Unified Twitter Taxonomy
443,1595430984773947394,@MaxKaiser75 la dif. es q tu no crees q amlo t haya metido 3 vacunas.,COVID-19,Unified Twitter Taxonomy
444,1595430965542670336,#Archivo de nuestro blog #DespiertayEntrena: en este post  Laura reflexiona sobre cómo cambió su práctica de #yoga con la #pandemia 👀 https://t.co/fjTjuqFEH5 https://t.co/FTlJxi4O0W,Yoga,Exercise & fitness
445,1595430959800758273,Brasil vuelve a imponer el uso de mascarillas en aeropuertos y aviones https://t.co/IntfDu9KtX,COVID-19,Unified Twitter Taxonomy
446,1595430958010085377,@reg_mati No me extrañaría si hace mil años que están en cuarentena.,COVID-19,Unified Twitter Taxonomy
447,1595430949260591104,@latinus_us Y los ahorros de años que dejaron los gobiernos corruptos a la 4t? Y él dinero de los fideicomiso  y los ahorros de las pensiones de los expresidente  y el dinero de los medicamentos  de las vacunas  del mejoramiento de hospitales? Todo invertido en comprar conciencia y votos.,COVID-19,Unified Twitter Taxonomy
448,1595430947041730560,@Imagen_Mx quisiera escuchar el programa de ayer (22-11-22) de @Ethel_Soriano ¿Dónde puedo encontrarlo? Sobre vacunas COVID.,COVID-19,Unified Twitter Taxonomy
449,1595430940960256000,@internext2005 @AlvaroUribeVel Miente miserablemente. En la pandemia nos dimos cuenta de la gran brecha que existe entre las clases sociales . pobres sin equipos y sin conectividad y mientras una thp ministra.  de derecha por cierto  se robo la plata de la conectividad de las escuelas....que esta defendiendo?,Colombia political figures,Unified Twitter Taxonomy
450,1595430919397072898,@sebaslopezv @jimyrio @AndresElGury @juliogonzalezvi La semilla ya está   el mezquino ya se le cayo la máscara en las urnas no volverá a ganar con sus mentiras.,COVID-19,Unified Twitter Taxonomy
451,1595430901726736384,El Ministerio de @SaludSV estará realizando pruebas para detectar casos de #COVID19 en los siguientes lugares:  ✅✅ Parque central de Nuevo Cuscatlán  La Libertad. ✅✅ Parque central de Jocoro  Morazán. ✅✅ Parque central de Verapaz  San Vicente. https://t.co/562ae4xS3c,COVID-19,Unified Twitter Taxonomy
452,1595430894721957889,Alguien explíqueme el contexto de los piojos en el corona  pliss,COVID-19,Unified Twitter Taxonomy
453,1595430883212902400,🤔 ¿Sabías que a raíz de la pandemia ha aumentado el 47% los problemas de #SaludMental en la infancia y en la adolescencia?  📖En este documento de @platdeinfancia hablan de ello y mucho más  con recomendaciones para cambiar la situación #BiblioSaludMental https://t.co/4zy4IWo6Ew,COVID-19,Unified Twitter Taxonomy
454,1595430858315505664,Yo que no me he hecho siquiera una #PCR  entonces debo ser poderosísimo. Ojalá pueda tener delante a @sanchezcastejon e @IreneMontero  y toda la retahíla de  masones y criminales del gobierno. No me importaría inducirles un ictus para salvar a España. https://t.co/zqkC4Tuy6A,Spain political figures,Unified Twitter Taxonomy
455,1595430851982106625,HAHAJAJAJAJJAJAJSJSJ https://t.co/hIHczI7yAW,COVID-19,Unified Twitter Taxonomy
456,1595430850790834176,@miriamdelaport1 @jesusraguirre @CanalSurRadio @AndaluciaJunta @saludand @Andavac_ Lo mismo te digo por los efectos secundarios de las vacunas.,COVID-19,Unified Twitter Taxonomy
457,1595430846202544134,@WilsonOrtizCali @RevistaSemana Jajajjaja el tapabocas y la mascarilla facial me imagino nacional y no importada de los amiguis chinos 🤭,COVID-19,Unified Twitter Taxonomy
458,1595430845921529856,@la2_tve Espero pensar que es una protesta por el mundial de Qatar Yo he puesto en Quarentena a rtve hasta que acabe el mundial o deje de darle cobertura,Events,Unified Twitter Taxonomy
459,1595430843501232156,Vaccines 2/2 https://t.co/vlvqgKICxE,COVID-19,Unified Twitter Taxonomy
460,1595430837692006402,Primero la cagada y luego los piojos jajajajaja https://t.co/6jmMxRnJ4W,COVID-19,Unified Twitter Taxonomy
461,1595430837587173378,@iximeno 🧐👇 Protocolo de tratamiento post-covid 1 o 2 meses https://t.co/yijcUrPaYw https://t.co/Xmb1HZB7Dj,COVID-19,Unified Twitter Taxonomy
462,1595430820667441153,@DespiertoJosemi @vega_ts @sergiosayas @CarolinaDarias Por entender la paranoia... lo que quiere decir es que el covid no existe  o que no es contagioso?,COVID-19,Unified Twitter Taxonomy
463,1595430804683132928,"Leopoldo Pellón  Director de @SomosSacyr para Latinoamérica  España y Portugal indica que ""La CCI jugó un papel fundamental para trabajar con todos los protocolos de seguridad en las obras durante la pandemia del COVID 19""  en el #19CongresoInfra https://t.co/9Kx8To8Sjj",COVID-19,Unified Twitter Taxonomy
464,1595430790229528576,Samic Oberá: No hay casos de Covid ni gripe A H1N1 https://t.co/0pxYB2dBxG,COVID-19,Unified Twitter Taxonomy
465,1595430769329045511,@barvak No el desinterés por la aplicación de vacunas ha sido la tonada de este gobierno y su endeble ministra de salud no porque se sea fanático del presidente se debe de obviar algo tan evidente que simplemente ellos mismos provocaron.,COVID-19,Unified Twitter Taxonomy
466,1595430764732194819,@chiqui_avalos https://t.co/vCQNlDuq76 se viene anunciando continuamente a través de Vigilancia de la Salud. El aumento de los casos no tiene nada que ver con la devolución o no de la plata de covax... Ante síntomas usar tapabocas  vacunarse para prevenir formas graves. Recomienda el MSPBS.,COVID-19,Unified Twitter Taxonomy
467,1595430764191125504,El verdadero quien pudiera https://t.co/FZBiIW4tk1,COVID-19,Unified Twitter Taxonomy
468,1595430732738052096,🦠😷 #PerroDelInfierno contra #Pesadilla: las diferencias entre subvariantes de #Covid19 https://t.co/9Ui3qZ76uj ⬅️⬆️ https://t.co/9kA70rCPfl,COVID-19,Unified Twitter Taxonomy
469,1595430731576123392,Brasil volvió a imponer el uso obligatorio de mascarillas en aeropuertos y aviones por un rebrote de Covid-19 https://t.co/IN1MfoFB6w Vida ! Coronavirus https://t.co/SAeuPnZ6uJ,COVID-19: Latest news updates from around the world,Events [Entity Service]
470,1595430720989601792,#Nacional | En la primera etapa de la estrategia de vacunación  Senasica prevé inocular a más de 6 millones de aves de unidades de producción de Jalisco  Sonora y Nuevo León 👉https://t.co/w73Gp7IPw1   https://t.co/XksyHLN3F1,COVID-19,Unified Twitter Taxonomy
471,1595430706905518080,Por fin alguien lo dice claro y alto. 👏👏👏👏 https://t.co/84MNBogBgZ,COVID-19,Unified Twitter Taxonomy
472,1595430694410485762,Espero que a los de Qatar no les vayan a dejar una buena dosis de COVID-19.,Events,Unified Twitter Taxonomy
473,1595430685917184000,@ThxVoiceWithin &lt; nadie  no tenía que contenerse ni dar explicaciones. Eran solo ellos dos y un ejército de dragones a sus espaldas  aquella idea germinó en su mente de forma rápida  ¿podría vivir traicionando su deber y honor  dejando la corona en manos de &gt;,COVID-19,Unified Twitter Taxonomy
474,1595430684839088128,@mvillafruela Que suerte  yo el último viaje fue a Lisboa antes de la pandemia,COVID-19,Unified Twitter Taxonomy
475,1595430681676582912,"@DianeCohn68 Se les acabaron las ideas y tomaron nombres de película literal hay varias  ""Pesadillas"" Hay q marketear el Virus para más ""refuerzos""💉",COVID-19,Unified Twitter Taxonomy
476,1595430680082714626,Al igual que hay una doctora que lleva años denunciando que la vacuna de la hepatitis b  es la causante de la broncolitis  no recuerdo su nombre  si te acuerdas tu...dímelo porfi. https://t.co/pPab9xBnQB,COVID-19,Unified Twitter Taxonomy
477,1595430673728344066,"👉""Murió de repente""  Hay cinco mil millones de seres humanos caminando como bombas de relojería  esperando morir repentinamente debido a las terapias geneticas que se inocularon que los ignorantes doctores llaman vacunas.  Los adultos sanos están cayendo muertos en",COVID-19,Unified Twitter Taxonomy
478,1595430661745246209,@Devi97101665 @tulinssen Un amigo dijo que las vacunas fué un test de inteligencia.🤭,COVID-19,Unified Twitter Taxonomy
479,1595430654602317825,Mi compañero de a lado está tose y tose  ya le dijeron que se pusiera cubrebocas y no quiereeeee 😩,COVID-19,Unified Twitter Taxonomy
480,1595430652802961408,Se veía venir que este tipo era un pelotudo antes de que se meta en política. En plena pandemia se iban a Cancún con 50 personas  pasándose las restricciones por el centro del ojete https://t.co/2XhRHidxcs,Social media,Technology
481,1595430649413902338,Yo estoy vacunada; en perfecto estado y  nunca con covid. Las decisiones son personales. No influyan https://t.co/5EYmR4eg7Z,COVID-19,Unified Twitter Taxonomy
482,1595430644515065856,@Vengador2100 Que están con una notaaaa? Es un niño chiquito que les pasa a estás mujeres locas  Diosito fin de mundo  secuelas del COVID también?,COVID-19,Unified Twitter Taxonomy
483,1595430624592121859,La Comunidad de Madrid eliminó las ayudas para 85 científicos de élite en plena pandemia https://t.co/DPrdE8eZLs @populares #PaLaSaca  #7291ANCIANOSfallecidos EN @ComunidadMadrid,COVID-19,Unified Twitter Taxonomy
484,1595430623979732995,@Jampe504 Los mundiales ya no es como antes  la pandemia no dejó vacíos  nada es como antes.,COVID-19,Unified Twitter Taxonomy
485,1595430622801149954,En nuestra opinión  esos expositores son DINOSAURIOS y responsables de la crisis y colapso del Sistema de Salud. Busquen a expertos de los Partidos Políticos  por ahí están las propuestas. Estos Sres. Solo buscan chamba o conectarse para Asesorías.  https://t.co/7h3H6uSMU4 https://t.co/QLtRao3wsJ,COVID-19,Unified Twitter Taxonomy
486,1595430605633863681,@_j3st3r Todas las mamúas con corona eran los padres?🥲🥲🥲🥲,COVID-19,Unified Twitter Taxonomy
487,1595430592547807232,Sí pienso mucho en todas las bacterias que hicimos resistentes con el uso indiscriminado de gel antibacterial en los últimos tiempos. ¿Estaré exagerando?,COVID-19,Unified Twitter Taxonomy
488,1595430588265234442,Podemos odiar el cubrebocas  pero sigue siendo importante su uso https://t.co/hWaFRnc6ol,COVID-19,Unified Twitter Taxonomy
489,1595430581847949312,@roberto24051974 @Inconforme75 Quien crea que el hecho de que la dosis de refuerzo no tenga la misma cobertura que las 2 primeras representa una batalla contra la COVID  en realidad confunde la batalla contra la COVID con la propia cruzada personal antivacunas que tenga.,COVID-19,Unified Twitter Taxonomy
490,1595430578479841284,PERO HOY ES 23 NOVIEMBRE!!!!!!!!! https://t.co/NykXIW0rfE,COVID-19,Unified Twitter Taxonomy
491,1595430575136972800,Pero el mufa es macri https://t.co/7VG0BKD3oF,Events,Unified Twitter Taxonomy
492,1595430559953608709,@SARUMAN1 Eso como que es una epidemia  tengo días diciendo que en la @AsambleaVE deberían crear una Ley Bien severa que castigue ese tipo de delitos  y si es posible que se reforme la carta Magna y ampliar la aplicación de 30 a mínimo 100 años  PARA ESE TIPO DE DELITOS.,COVID-19,Unified Twitter Taxonomy
493,1595430554144772096,Casos de COVID en aumento: se proyecta ola de contagios entre diciembre y enero #Universo970AM https://t.co/QwugcaI0ii,COVID-19,Unified Twitter Taxonomy
494,1595430546380914688,@pabloknerve @drisraelluna Totalmente  tanto tiempo para una secuela y tan caro después de pandemia,COVID-19,Unified Twitter Taxonomy
495,1595430545227673601,Mujeres cuentapropistas  que en pandemia aprendieron marketing digital y contabilidad  como parte de programa @PNUDBolivia  @OITAndina y @onumujeresbol  compartieron sus historias con el Director Regional de la Oficina de Coordinación del Desarrollo del @UN_SDG  @RobertoValentUN https://t.co/BTNMSKPjDg,COVID-19,Unified Twitter Taxonomy
496,1595430542173929474,@anajul No me da gripa de nada  pero si quedo calambres en los gemelos y dolor en dónde se puso la vacuna...,COVID-19,Unified Twitter Taxonomy
497,1595430535366688769,Siemre Con el engaño para mantener su #Dictadura https://t.co/8ygGQirKhv https://t.co/6OWpcevS1E,Events,Unified Twitter Taxonomy
498,1595430534662217728,@ministeriosalud @MeVacuno @ximenaguilera @AraosFernando @CCuadradoN @GobiernodeChile alta positividad  elevado número de casos nuevos y activos... hay que seguir tomando en serio esto de la pandemia  no es un juego ni ha terminado. Autocuidado y empatía #Covid_19 #pandemia #Chile,COVID-19,Unified Twitter Taxonomy
499,1595430529939042304,OCDE la economía china superará a la de EEUU en 2016 La OCDE preveee un dramático cambio en el equilibrio de poder de la economía mundial durante el próximo medio siglo. https://t.co/X5wmE3VBpl,COVID-19,Unified Twitter Taxonomy
500,1595430527183601665,Conmemoración a las personas que murieron a causa del COVID-19.  Una jornada en la que se sembraron 70 árboles en Supía Caldas en alianza con la @GoberCaldas  El impacto está en la acción  la revolución de las cosas pequeñas. https://t.co/9edmcN29kd,COVID-19,Unified Twitter Taxonomy
501,1595430523165446144,Esto simplemente es falso. Nadie ha condonado deudas. Se condonaron intereses para incentivar el pago de pendientes. Lo hizo también Correa. Qué manera de mentir. Y la señora es Asambleista? Se puede salir así no más a decir mentiras? https://t.co/sJHakg1hR8,COVID-19,Unified Twitter Taxonomy
502,1595430510917984262,buenos días  me siento horrible desde ayer  creo que me dio covid :(,COVID-19,Unified Twitter Taxonomy
503,1595430485995524097,@Claudiashein Y por qué no hay tratamientos vs el cáncer? Y las vacunas? No mms! Hocicon@,Mexico political figures,Unified Twitter Taxonomy
504,1595430481461379072,¿Puedo ejercitarme como antes si he tenido Covid-19? https://t.co/WqLLZThV1g,COVID-19,Unified Twitter Taxonomy
505,1595430475874590720,@FVaesken @fleita_nora @lizarelav8001 Moopio la Senadora? Con todo lo que robó Nenecho en Pandemia no le va a alcanzar para pagarle la Senaduria ... Y Cartes pronto cae preso  de donde pio va a sacar esta pobre Señora para comprar cédulas y a los miembros de cada mesa electoral?,COVID-19,Unified Twitter Taxonomy
506,1595430473462947841,COVID-19: Brasil vuelve a imponer el uso de mascarillas en aeropuertos y aviones https://t.co/9S8basjEdq,COVID-19,Unified Twitter Taxonomy
507,1595430464852041729,Japón le está ganando a Alemania   JAPÓN LE ESTÁ GANANDO A ALEMANIA    LIKE ????????????? DONDE COÑO LES PEGÓ EL COVID HERMANO?,COVID-19,Unified Twitter Taxonomy
508,1595430456958537728,Sí soy. Ustedes ? https://t.co/oJIFP03L6Q,COVID-19,Unified Twitter Taxonomy
509,1595430455557427201,@juanck @elvis_sudarioja @ecuainm_oficial @notimundoec @BanEcuadorBP @msalembanec @LassoGuillermo Oye pero que bruto   si los campesinos  están quebrados por la pandemia   como siembran con que dinero compran los fertilizantes e insumos para darte de tragar ...salvaje,COVID-19,Unified Twitter Taxonomy
510,1595430454622044160,no pensé que iba a poder estar allí😭después de la pesadilla de años encerrada https://t.co/p99R2MTkKt,COVID-19,Unified Twitter Taxonomy
511,1595430445688184832,Comcipo pide despojar de la corona a Fernanda Pavisic https://t.co/Nci5RuUBB2,COVID-19,Unified Twitter Taxonomy
512,1595430445600104454,Que hará la señora @kellyportalati2 @Minsa_Peru y @SalasZ_AA @EsSaludPeru con estos casos COVID a ver @OEA_oficial @OEA_oficial @Defensoria_Peru @CIDH le dirán algo a @PedroCastilloTe ? https://t.co/xe0zzlMkVN,COVID-19: Latest news updates from around the world,Events [Entity Service]
513,1595430443259944963,@La_Resistencia1 @IsabelTrevio4 Es todo lo contrario  el Parlamento Europeo son los que han candelarizado la pandemia  la sistemática “vacunación”  los constructores de los biolaboratorios en Ucrania y aprobado la intervención de la OTAN en franca provocación a Rusia.,COVID-19,Unified Twitter Taxonomy
514,1595430438956404744,"USA enfrenta escasez de medicamentos del flu para niños. Dicen que estamos en una ""tripledemia""  Mientras tanto las farmacéuticas no saben que hacer con tanta puya del COVID que la están decomisando https://t.co/6Xn2IRBb0Y",COVID-19: Latest news updates from around the world,Events [Entity Service]
515,1595430437115027458,Así sumando la misma sensación con el cerdo y el pollo sudado  se lo debo al covid 🥴 https://t.co/OHow4uvpvd,COVID-19,Unified Twitter Taxonomy
516,1595430435982831618,@roxbiangelo24 @Kaisermisol …lo cuarto es que esa no es la corona imperial,COVID-19,Unified Twitter Taxonomy
517,1595430430437769216,@tasty4ever1 @IgualdadLGBT Había una pandemia subnormal.,COVID-19,Unified Twitter Taxonomy
518,1595430423139590149,Para su jefe @lavozdepolanco @SumaUrbana @PolancoLomas @amparocasar https://t.co/I2VMweOhmx,COVID-19,Unified Twitter Taxonomy
519,1595430415111786497,🔔 El próximo 1️⃣7️⃣ diciembre echaremos el telón al 2️⃣0️⃣2️⃣2️⃣ con el Open de Andalucía Media Distancia - XXXIII Trofeo de Navidad 🎄 Juan Andrades  prueba abierta a todos los clubes 🇪🇦.  📝 Inscripciones: del 30/11 al 12/12  📍@cartujacear  ℹ️https://t.co/DlX37P0qXe  @DeporteAND https://t.co/CvKJ3eMRBz,COVID-19,Unified Twitter Taxonomy
520,1595430408044576768,@IamAK2001 @Muhammad_Raza45 @FIFAWorldCup Corona,Events,Unified Twitter Taxonomy
521,1595430407251849216,Pronta recuperación a los que se enfermaron de “algo” o les pegaron los piojos en el Corona Capital https://t.co/R75biD5dPh,Events,Unified Twitter Taxonomy
522,1595430406211387394,@paultutiven @teleamazonasec Quedo destruida esa mascarilla  el impacto es brutal,COVID-19,Unified Twitter Taxonomy
523,1595430405653643264,negativadxsss gurias   bom d+ p covid me pegar,COVID-19,Unified Twitter Taxonomy
524,1595430403669917696,#23Nov Jornada de vacunación a los niños de la Leticia Mudarra De López y tenemos quedar el ejemplo #efemerides #cbitotiliarodriguez #CoordinaciónAragua @_LaAvanzadora @leivi24 @leoalvacabrera @pedrogordon2121 https://t.co/xrbOV7jf8k,COVID-19,Unified Twitter Taxonomy
525,1595430387832045572,Como está el mundo los de la pandemia que serían mejores personas 🤣🤣🤣 https://t.co/VGZMY7o7mV,COVID-19,Unified Twitter Taxonomy
526,1595430369213530113,Con acento marroquí: #Marruecos/#Coronavirus: estadísticas del día https://t.co/DKGc6H2rHS https://t.co/3u7ieEyICK,COVID-19,Unified Twitter Taxonomy
527,1595430360241913858,De la farmacia mandaron a alguien a hacerme la prueba del covid y salí negativa. Tonses qué bergs.,COVID-19,Unified Twitter Taxonomy
528,1595430346954346497,¿No lo tienen los dos? https://t.co/XQcKuOXe5v,Events,Unified Twitter Taxonomy
529,1595430343716265985,—¿Y por qué regresaste triste del Corona?   —… https://t.co/FbUDnGYGOS,COVID-19,Unified Twitter Taxonomy
530,1595430337504370688,@RickyGuiri @Francis58139003 @Fernando2508197 @cortegamahan Estamos mal pero venimos de un gobierno totalmente desastroso   sumemos una pandemia mundial que obligó a parar casi todo  más ahora sumarle la guerra. Recuerdo que el gobierno de Macri le echó la culpa a la Lira Turca. Hoy se está administrando un desastre . Por algo lo echaron,COVID-19,Unified Twitter Taxonomy
531,1595430335138959360,Joder! Que basada. https://t.co/SzkkYipYIc,COVID-19: Latest news updates from around the world,Events [Entity Service]
532,1595430323344769029,La estupidez humana... 🙄 https://t.co/9t3nETtAH8,COVID-19,Unified Twitter Taxonomy
533,1595430313705996288,Hay lugares donde la gente no se vacunó  no se puso cubrebocas y tienen mala infraestructura de salud  ¿por qué no están la mitad muertos? Pregunta seria.,COVID-19,Unified Twitter Taxonomy
